t,mu_GeV,g1,g2,g3,alpha1,alpha2,alpha3,alpha1_inv,alpha2_inv,alpha3_inv
2.274845507933e+00,8.870491613003e+02,4.668586841441e-01,6.400444715451e-01,1.066487758653e+00,1.734446942952e-02,3.259946233699e-02,9.051110891618e-02,5.765526608143e+01,3.067535254609e+01,1.104836756476e+01
2.277242605412e+00,8.891780551726e+02,4.668650879529e-01,6.400321685893e-01,1.066355053014e+00,1.734494525413e-02,3.259820909317e-02,9.048858528729e-02,5.765368442207e+01,3.067653186535e+01,1.105111762799e+01
2.279639702892e+00,8.913120583324e+02,4.668714920006e-01,6.400198662552e-01,1.066222397751e+00,1.734542110304e-02,3.259695593676e-02,9.046607300978e-02,5.765210276877e+01,3.067771119303e+01,1.105386767360e+01
2.282036800371e+00,8.934511830416e+02,4.668778962874e-01,6.400075645427e-01,1.066089792832e+00,1.734589697623e-02,3.259570286777e-02,9.044357207501e-02,5.765052112153e+01,3.067889052912e+01,1.105661770159e+01
2.284433897850e+00,8.955954415921e+02,4.668843008133e-01,6.399952634519e-01,1.065957238225e+00,1.734637287371e-02,3.259444988618e-02,9.042108247434e-02,5.764893948034e+01,3.068006987361e+01,1.105936771199e+01
2.286830995330e+00,8.977448463048e+02,4.668907055782e-01,6.399829629828e-01,1.065824733897e+00,1.734684879548e-02,3.259319699199e-02,9.039860419913e-02,5.764735784521e+01,3.068124922651e+01,1.106211770480e+01
2.289228092809e+00,8.998994095303e+02,4.668971105822e-01,6.399706631353e-01,1.065692279817e+00,1.734732474155e-02,3.259194418521e-02,9.037613724076e-02,5.764577621613e+01,3.068242858779e+01,1.106486768002e+01
2.291625190288e+00,9.020591436490e+02,4.669035158253e-01,6.399583639094e-01,1.065559875952e+00,1.734780071192e-02,3.259069146581e-02,9.035368159061e-02,5.764419459309e+01,3.068360795747e+01,1.106761763766e+01
2.294022287768e+00,9.042240610709e+02,4.669099213076e-01,6.399460653052e-01,1.065427522271e+00,1.734827670659e-02,3.258943883381e-02,9.033123724008e-02,5.764261297609e+01,3.068478733554e+01,1.107036757774e+01
2.296419385247e+00,9.063941742358e+02,4.669163270290e-01,6.399337673226e-01,1.065295218741e+00,1.734875272556e-02,3.258818628918e-02,9.030880418057e-02,5.764103136513e+01,3.068596672199e+01,1.107311750027e+01
2.298816482727e+00,9.085694956132e+02,4.669227329897e-01,6.399214699615e-01,1.065162965331e+00,1.734922876884e-02,3.258693383194e-02,9.028638240348e-02,5.763944976022e+01,3.068714611683e+01,1.107586740524e+01
2.301213580206e+00,9.107500377029e+02,4.669291391895e-01,6.399091732221e-01,1.065030762008e+00,1.734970483643e-02,3.258568146207e-02,9.026397190024e-02,5.763786816133e+01,3.068832552003e+01,1.107861729268e+01
2.303610677685e+00,9.129358130342e+02,4.669355456287e-01,6.398968771043e-01,1.064898608740e+00,1.735018092833e-02,3.258442917957e-02,9.024157266228e-02,5.763628656848e+01,3.068950493161e+01,1.108136716259e+01
2.306007775165e+00,9.151268341669e+02,4.669419523071e-01,6.398845816080e-01,1.064766505496e+00,1.735065704454e-02,3.258317698443e-02,9.021918468104e-02,5.763470498165e+01,3.069068435155e+01,1.108411701497e+01
2.308404872644e+00,9.173231136908e+02,4.669483592248e-01,6.398722867333e-01,1.064634452245e+00,1.735113318508e-02,3.258192487666e-02,9.019680794795e-02,5.763312340085e+01,3.069186377986e+01,1.108686684985e+01
2.310801970124e+00,9.195246642259e+02,4.669547663819e-01,6.398599924801e-01,1.064502448953e+00,1.735160934993e-02,3.258067285624e-02,9.017444245448e-02,5.763154182607e+01,3.069304321653e+01,1.108961666722e+01
2.313199067603e+00,9.217314984223e+02,4.669611737783e-01,6.398476988485e-01,1.064370495589e+00,1.735208553910e-02,3.257942092317e-02,9.015208819208e-02,5.762996025731e+01,3.069422266155e+01,1.109236646709e+01
2.315596165082e+00,9.239436289609e+02,4.669675814142e-01,6.398354058384e-01,1.064238592121e+00,1.735256175261e-02,3.257816907744e-02,9.012974515223e-02,5.762837869456e+01,3.069540211492e+01,1.109511624948e+01
2.317993262562e+00,9.261610685526e+02,4.669739892894e-01,6.398231134499e-01,1.064106738519e+00,1.735303799044e-02,3.257691731906e-02,9.010741332642e-02,5.762679713783e+01,3.069658157664e+01,1.109786601439e+01
2.320390360041e+00,9.283838299390e+02,4.669803974041e-01,6.398108216828e-01,1.063974934749e+00,1.735351425260e-02,3.257566564802e-02,9.008509270612e-02,5.762521558711e+01,3.069776104670e+01,1.110061576184e+01
2.322787457520e+00,9.306119258924e+02,4.669868057583e-01,6.397985305373e-01,1.063843180780e+00,1.735399053910e-02,3.257441406430e-02,9.006278328283e-02,5.762363404239e+01,3.069894052510e+01,1.110336549182e+01
2.325184555000e+00,9.328453692154e+02,4.669932143520e-01,6.397862400132e-01,1.063711476581e+00,1.735446684993e-02,3.257316256792e-02,9.004048504808e-02,5.762205250368e+01,3.070012001183e+01,1.110611520436e+01
2.327581652479e+00,9.350841727417e+02,4.669996231852e-01,6.397739501106e-01,1.063579822120e+00,1.735494318510e-02,3.257191115885e-02,9.001819799336e-02,5.762047097097e+01,3.070129950690e+01,1.110886489945e+01
2.329978749959e+00,9.373283493357e+02,4.670060322580e-01,6.397616608295e-01,1.063448217365e+00,1.735541954462e-02,3.257065983711e-02,8.999592211020e-02,5.761888944426e+01,3.070247901029e+01,1.111161457711e+01
2.332375847438e+00,9.395779118924e+02,4.670124415703e-01,6.397493721699e-01,1.063316662285e+00,1.735589592848e-02,3.256940860268e-02,8.997365739013e-02,5.761730792354e+01,3.070365852200e+01,1.111436423734e+01
2.334772944917e+00,9.418328733381e+02,4.670188511223e-01,6.397370841317e-01,1.063185156849e+00,1.735637233669e-02,3.256815745555e-02,8.995140382471e-02,5.761572640882e+01,3.070483804203e+01,1.111711388017e+01
2.337170042397e+00,9.440932466300e+02,4.670252609139e-01,6.397247967149e-01,1.063053701023e+00,1.735684876924e-02,3.256690639573e-02,8.992916140546e-02,5.761414490008e+01,3.070601757037e+01,1.111986350558e+01
2.339567139876e+00,9.463590447563e+02,4.670316709452e-01,6.397125099196e-01,1.062922294778e+00,1.735732522616e-02,3.256565542321e-02,8.990693012396e-02,5.761256339733e+01,3.070719710702e+01,1.112261311360e+01
2.341964237355e+00,9.486302807366e+02,4.670380812162e-01,6.397002237457e-01,1.062790938082e+00,1.735780170743e-02,3.256440453799e-02,8.988470997178e-02,5.761098190056e+01,3.070837665198e+01,1.112536270422e+01
2.344361334835e+00,9.509069676214e+02,4.670444917268e-01,6.396879381932e-01,1.062659630903e+00,1.735827821305e-02,3.256315374005e-02,8.986250094047e-02,5.760940040977e+01,3.070955620524e+01,1.112811227747e+01
2.346758432314e+00,9.531891184929e+02,4.670509024773e-01,6.396756532620e-01,1.062528373210e+00,1.735875474304e-02,3.256190302940e-02,8.984030302164e-02,5.760781892496e+01,3.071073576680e+01,1.113086183335e+01
2.349155529794e+00,9.554767464644e+02,4.670573134675e-01,6.396633689523e-01,1.062397164971e+00,1.735923129740e-02,3.256065240603e-02,8.981811620687e-02,5.760623744612e+01,3.071191533665e+01,1.113361137186e+01
2.351552627273e+00,9.577698646809e+02,4.670637246975e-01,6.396510852640e-01,1.062266006156e+00,1.735970787612e-02,3.255940186993e-02,8.979594048776e-02,5.760465597325e+01,3.071309491479e+01,1.113636089302e+01
2.353949724752e+00,9.600684863187e+02,4.670701361674e-01,6.396388021970e-01,1.062134896732e+00,1.736018447921e-02,3.255815142110e-02,8.977377585592e-02,5.760307450635e+01,3.071427450122e+01,1.113911039684e+01
2.356346822232e+00,9.623726245860e+02,4.670765478771e-01,6.396265197514e-01,1.062003836669e+00,1.736066110667e-02,3.255690105954e-02,8.975162230298e-02,5.760149304542e+01,3.071545409593e+01,1.114185988332e+01
2.358743919711e+00,9.646822927225e+02,4.670829598267e-01,6.396142379271e-01,1.061872825935e+00,1.736113775851e-02,3.255565078524e-02,8.972947982055e-02,5.759991159045e+01,3.071663369891e+01,1.114460935247e+01
2.361141017191e+00,9.669975039997e+02,4.670893720162e-01,6.396019567241e-01,1.061741864499e+00,1.736161443473e-02,3.255440059820e-02,8.970734840027e-02,5.759833014144e+01,3.071781331017e+01,1.114735880430e+01
2.363538114670e+00,9.693182717211e+02,4.670957844456e-01,6.395896761425e-01,1.061610952329e+00,1.736209113533e-02,3.255315049841e-02,8.968522803379e-02,5.759674869838e+01,3.071899292970e+01,1.115010823882e+01
2.365935212149e+00,9.716446092219e+02,4.671021971150e-01,6.395773961821e-01,1.061480089396e+00,1.736256786031e-02,3.255190048587e-02,8.966311871275e-02,5.759516726128e+01,3.072017255749e+01,1.115285765604e+01
2.368332309629e+00,9.739765298695e+02,4.671086100244e-01,6.395651168431e-01,1.061349275667e+00,1.736304460968e-02,3.255065056056e-02,8.964102042883e-02,5.759358583012e+01,3.072135219354e+01,1.115560705597e+01
2.370729407108e+00,9.763140470632e+02,4.671150231738e-01,6.395528381254e-01,1.061218511111e+00,1.736352138344e-02,3.254940072250e-02,8.961893317368e-02,5.759200440492e+01,3.072253183785e+01,1.115835643861e+01
2.373126504587e+00,9.786571742346e+02,4.671214365633e-01,6.395405600289e-01,1.061087795697e+00,1.736399818159e-02,3.254815097167e-02,8.959685693898e-02,5.759042298566e+01,3.072371149042e+01,1.116110580398e+01
2.375523602067e+00,9.810059248476e+02,4.671278501928e-01,6.395282825537e-01,1.060957129394e+00,1.736447500414e-02,3.254690130806e-02,8.957479171642e-02,5.758884157234e+01,3.072489115123e+01,1.116385515208e+01
2.377920699546e+00,9.833603123981e+02,4.671342640624e-01,6.395160056997e-01,1.060826512172e+00,1.736495185108e-02,3.254565173168e-02,8.955273749770e-02,5.758726016495e+01,3.072607082029e+01,1.116660448293e+01
2.380317797026e+00,9.857203504148e+02,4.671406781722e-01,6.395037294670e-01,1.060695943998e+00,1.736542872242e-02,3.254440224252e-02,8.953069427451e-02,5.758567876351e+01,3.072725049759e+01,1.116935379652e+01
2.382714894505e+00,9.880860524586e+02,4.671470925221e-01,6.394914538556e-01,1.060565424843e+00,1.736590561817e-02,3.254315284057e-02,8.950866203857e-02,5.758409736799e+01,3.072843018312e+01,1.117210309287e+01
2.385111991984e+00,9.904574321229e+02,4.671535071122e-01,6.394791788653e-01,1.060434954674e+00,1.736638253832e-02,3.254190352583e-02,8.948664078159e-02,5.758251597841e+01,3.072960987689e+01,1.117485237199e+01
2.387509089464e+00,9.928345030340e+02,4.671599219426e-01,6.394669044963e-01,1.060304533462e+00,1.736685948288e-02,3.254065429829e-02,8.946463049531e-02,5.758093459475e+01,3.073078957889e+01,1.117760163389e+01
2.389906186943e+00,9.952172788507e+02,4.671663370131e-01,6.394546307484e-01,1.060174161175e+00,1.736733645185e-02,3.253940515795e-02,8.944263117146e-02,5.757935321702e+01,3.073196928911e+01,1.118035087858e+01
2.392303284422e+00,9.976057732645e+02,4.671727523239e-01,6.394423576218e-01,1.060043837783e+00,1.736781344524e-02,3.253815610481e-02,8.942064280178e-02,5.757777184520e+01,3.073314900755e+01,1.118310010605e+01
2.394700381902e+00,1.000000000000e+03,4.671791678750e-01,6.394300851163e-01,1.059913563254e+00,1.736829046304e-02,3.253690713885e-02,8.939866537802e-02,5.757619047931e+01,3.073432873421e+01,1.118584931633e+01
2.411422986823e+00,1.016863210348e+03,4.672239306636e-01,6.393814613173e-01,1.059006100513e+00,1.737161890923e-02,3.253195895791e-02,8.924565058131e-02,5.756515873536e+01,3.073900349173e+01,1.120502784714e+01
2.428145591743e+00,1.034010788559e+03,4.672687051658e-01,6.393328452644e-01,1.058101004068e+00,1.737494854543e-02,3.252701194145e-02,8.909316533533e-02,5.755412727613e+01,3.074367857091e+01,1.122420554075e+01
2.444868196664e+00,1.051447529989e+03,4.673134913906e-01,6.392842362100e-01,1.057198263552e+00,1.737827937258e-02,3.252206601321e-02,8.894120687329e-02,5.754309610064e+01,3.074835404349e+01,1.124338240007e+01
2.461590801585e+00,1.069178310857e+03,4.673582893473e-01,6.392356341666e-01,1.056297868663e+00,1.738161139161e-02,3.251712117431e-02,8.878977244773e-02,5.753206520789e+01,3.075302990814e+01,1.126255842798e+01
2.478313406506e+00,1.087208089613e+03,4.674030990451e-01,6.391870391465e-01,1.055399809162e+00,1.738494460344e-02,3.251217742584e-02,8.863885933040e-02,5.752103459691e+01,3.075770616352e+01,1.128173362738e+01
2.495036011427e+00,1.105541908320e+03,4.674479204930e-01,6.391384511621e-01,1.054504074873e+00,1.738827900902e-02,3.250723476889e-02,8.848846481206e-02,5.751000426674e+01,3.076238280830e+01,1.130090800110e+01
2.511758616347e+00,1.124184894068e+03,4.674927537002e-01,6.390898702255e-01,1.053610655682e+00,1.739161460927e-02,3.250229320455e-02,8.833858620230e-02,5.749897421641e+01,3.076705984118e+01,1.132008155202e+01
2.528481221268e+00,1.143142260407e+03,4.675375986757e-01,6.390412963490e-01,1.052719541537e+00,1.739495140512e-02,3.249735273388e-02,8.818922082943e-02,5.748794444495e+01,3.077173726085e+01,1.133925428295e+01
2.545203826189e+00,1.162419308802e+03,4.675824554288e-01,6.389927295446e-01,1.051830722448e+00,1.739828939750e-02,3.249241335795e-02,8.804036604026e-02,5.747691495141e+01,3.077641506599e+01,1.135842619671e+01
2.561926431110e+00,1.182021430119e+03,4.676273239684e-01,6.389441698243e-01,1.050944188485e+00,1.740162858733e-02,3.248747507781e-02,8.789201919998e-02,5.746588573485e+01,3.078109325532e+01,1.137759729612e+01
2.578649036030e+00,1.201954106131e+03,4.676722043037e-01,6.388956172000e-01,1.050059929780e+00,1.740496897556e-02,3.248253789451e-02,8.774417769198e-02,5.745485679430e+01,3.078577182755e+01,1.139676758395e+01
2.595371640951e+00,1.222222911051e+03,4.677170964437e-01,6.388470716835e-01,1.049177936523e+00,1.740831056310e-02,3.247760180908e-02,8.759683891769e-02,5.744382812885e+01,3.079045078138e+01,1.141593706298e+01
2.612094245872e+00,1.242833513092e+03,4.677620003974e-01,6.387985332865e-01,1.048298198964e+00,1.741165335087e-02,3.247266682257e-02,8.745000029643e-02,5.743279973753e+01,3.079513011556e+01,1.143510573597e+01
2.628816850793e+00,1.263791676051e+03,4.678069161740e-01,6.387500020207e-01,1.047420707413e+00,1.741499733982e-02,3.246773293597e-02,8.730365926528e-02,5.742177161944e+01,3.079980982879e+01,1.145427360566e+01
2.645539455714e+00,1.285103260921e+03,4.678518437823e-01,6.387014778977e-01,1.046545452238e+00,1.741834253085e-02,3.246280015031e-02,8.715781327886e-02,5.741074377363e+01,3.080448991984e+01,1.147344067480e+01
2.662262060634e+00,1.306774227528e+03,4.678967832315e-01,6.386529609290e-01,1.045672423864e+00,1.742168892490e-02,3.245786846660e-02,8.701245980926e-02,5.739971619919e+01,3.080917038742e+01,1.149260694609e+01
2.678984665555e+00,1.328810636205e+03,4.679417345305e-01,6.386044511260e-01,1.044801612777e+00,1.742503652290e-02,3.245293788582e-02,8.686759634585e-02,5.738868889520e+01,3.081385123031e+01,1.151177242224e+01
2.695707270476e+00,1.351218649476e+03,4.679866976884e-01,6.385559485001e-01,1.043933009515e+00,1.742838532576e-02,3.244800840896e-02,8.672322039511e-02,5.737766186075e+01,3.081853244724e+01,1.153093710593e+01
2.712429875397e+00,1.374004533788e+03,4.680316727141e-01,6.385074530625e-01,1.043066604678e+00,1.743173533440e-02,3.244308003701e-02,8.657932948052e-02,5.736663509492e+01,3.082321403699e+01,1.155010099986e+01
2.729152480317e+00,1.397174661260e+03,4.680766596165e-01,6.384589648245e-01,1.042202388919e+00,1.743508654976e-02,3.243815277093e-02,8.643592114241e-02,5.735560859683e+01,3.082789599832e+01,1.156926410667e+01
2.745875085238e+00,1.420735511466e+03,4.681216584047e-01,6.384104837970e-01,1.041340352948e+00,1.743843897276e-02,3.243322661169e-02,8.629299293781e-02,5.734458236556e+01,3.083257833001e+01,1.158842642902e+01
2.762597690159e+00,1.444693673245e+03,4.681666690875e-01,6.383620099913e-01,1.040480487531e+00,1.744179260431e-02,3.242830156024e-02,8.615054244029e-02,5.733355640022e+01,3.083726103084e+01,1.160758796955e+01
2.779320295080e+00,1.469055846545e+03,4.682116916740e-01,6.383135434183e-01,1.039622783487e+00,1.744514744534e-02,3.242337761753e-02,8.600856723986e-02,5.732253069992e+01,3.084194409960e+01,1.162674873087e+01
2.796042900001e+00,1.493828844299e+03,4.682567261730e-01,6.382650840888e-01,1.038767231693e+00,1.744850349676e-02,3.241845478450e-02,8.586706494278e-02,5.731150526379e+01,3.084662753507e+01,1.164590871560e+01
2.812765504921e+00,1.519019594324e+03,4.683017725935e-01,6.382166320137e-01,1.037913823076e+00,1.745186075951e-02,3.241353306208e-02,8.572603317148e-02,5.730048009093e+01,3.085131133606e+01,1.166506792633e+01
2.829488109842e+00,1.544635141266e+03,4.683468309443e-01,6.381681872038e-01,1.037062548620e+00,1.745521923450e-02,3.240861245120e-02,8.558546956437e-02,5.728945518047e+01,3.085599550137e+01,1.168422636564e+01
2.846210714763e+00,1.570682648564e+03,4.683919012344e-01,6.381197496696e-01,1.036213399361e+00,1.745857892264e-02,3.240369295277e-02,8.544537177573e-02,5.727843053153e+01,3.086068002982e+01,1.170338403612e+01
2.862933319684e+00,1.597169400457e+03,4.684369834726e-01,6.380713194219e-01,1.035366366389e+00,1.746193982487e-02,3.239877456770e-02,8.530573747559e-02,5.726740614326e+01,3.086536492022e+01,1.172254094030e+01
2.879655924605e+00,1.624102804018e+03,4.684820776679e-01,6.380228964711e-01,1.034521440845e+00,1.746530194209e-02,3.239385729689e-02,8.516656434957e-02,5.725638201479e+01,3.087005017140e+01,1.174169708074e+01
2.896378529525e+00,1.651490391229e+03,4.685271838290e-01,6.379744808277e-01,1.033678613924e+00,1.746866527523e-02,3.238894114123e-02,8.502785009876e-02,5.724535814526e+01,3.087473578218e+01,1.176085245997e+01
2.913101134446e+00,1.679339821084e+03,4.685723019648e-01,6.379260725021e-01,1.032837876870e+00,1.747202982520e-02,3.238402610162e-02,8.488959243959e-02,5.723433453381e+01,3.087942175139e+01,1.178000708051e+01
2.929823739367e+00,1.707658881733e+03,4.686174320842e-01,6.378776715047e-01,1.031999220982e+00,1.747539559292e-02,3.237911217892e-02,8.475178910372e-02,5.722331117959e+01,3.088410807789e+01,1.179916094486e+01
2.946546344288e+00,1.736455492658e+03,4.686625741959e-01,6.378292778456e-01,1.031162637607e+00,1.747876257931e-02,3.237419937402e-02,8.461443783789e-02,5.721228808176e+01,3.088879476051e+01,1.181831405553e+01
2.963268949208e+00,1.765737706891e+03,4.687077283090e-01,6.377808915351e-01,1.030328118144e+00,1.748213078528e-02,3.236928768777e-02,8.447753640377e-02,5.720126523947e+01,3.089348179812e+01,1.183746641498e+01
2.979991554129e+00,1.795513713261e+03,4.687528944320e-01,6.377325125832e-01,1.029495654041e+00,1.748550021176e-02,3.236437712103e-02,8.434108257791e-02,5.719024265189e+01,3.089816918955e+01,1.185661802570e+01
2.996714159050e+00,1.825791838691e+03,4.687980725739e-01,6.376841410001e-01,1.028665236799e+00,1.748887085965e-02,3.235946767465e-02,8.420507415155e-02,5.717922031819e+01,3.090285693369e+01,1.187576889013e+01
3.013436763971e+00,1.856580550518e+03,4.688432627434e-01,6.376357767956e-01,1.027836857963e+00,1.749224272987e-02,3.235455934948e-02,8.406950893051e-02,5.716819823752e+01,3.090754502939e+01,1.189491901073e+01
3.030159368892e+00,1.887888458870e+03,4.688884649493e-01,6.375874199798e-01,1.027010509133e+00,1.749561582334e-02,3.234965214634e-02,8.393438473511e-02,5.715717640908e+01,3.091223347554e+01,1.191406838992e+01
3.046881973812e+00,1.919724319065e+03,4.689336792004e-01,6.375390705624e-01,1.026186181954e+00,1.749899014097e-02,3.234474606607e-02,8.379969940001e-02,5.714615483203e+01,3.091692227100e+01,1.193321703013e+01
